Title,Question,Response
Külföldi uzatáshoz kell e a külön élő apa beleegyező nyilatkozata?,"Kisfiammmal nyáron Spanyolországba utazom.Az édesapjával nem élünk együtt. A kiutazáshoz kell e a beleegyező nyilatkozata? Kell e valami hivatalos eljárás az utazás előtt?(hallottam olyasmit, hogy közjegyző előtt aláírt engedélyre lesz szükségem.)","Tisztelt Érdeklődő!Amennyiben rövid külföldi utazásról van szó, úgy az a szülő, akinél a gyermeket elhelyezték a másik szülő hozzájárulása nélkül is kiviheti a gyermeket külföldre. A másik szülő csak annak a szülőnek a hozzájárulásával viheti ki a gyermeket külföldre, akinél elhelyezték, ellenkező esetben jogellenes cselekszik és a gyermek kiadása kérhető ilyen esetben a másik szülő, illetve a Gyámhivatal részéről.Üdvözlettel:a PROKATOR-NET jogi csapata"
jogikerdesek.hu,"Tisztelt cím!Hat éve élek nem bejegyzett élettársi kapcsolatban.Az élettársam válása után a feleségétől megvette a közös házat.Amire hitelt vett fel.De a hitelt,és gyermektartást már eggyütt fizettük.Bár az élettársam a hatév alatt alig három évet dolgozot,de mostmár kivan fizetve a gyermektartás is lejárt.ezután úgy gondolta,hogy ő félre is léphet,én meg mehetek ahova akarok.Ez ugye nem így működik! Segítséget várok,egy elkeseredett asszony.Köszönöm.","Tisztelt Érdeklődő!A polgári jogi szabályok szerint jogosult megszüntetni az élettársi kapcsolatot, mely esetben elszámolásnak van helye. A polgári jogi szabályok értemében az élettársi kapcsolat fennállása alatt szerzek vagyontárgyak értékének fele Önt illeti meg, ezek kiadását követelheti.Üdvözlettel:a PROKATOR-NET jogi csapatadr. Pozderka Gábor ügyvédwww.pozderka.huTájékoztatjuk, hogy a honlapon elérhető tartalmak és információk nem minősülnek sem jogi, sem egyéb tanácsadásnak, sem ajánlattételnek, sem pedig ajánlattételre való felhívásnak. A tájékoztatást a rendelkezésre álló információk alapján adtuk, azért felelősséget sem a szolgáltató, de a partner válaszadó nem vállal."
önkormányzat miért nem lakoltatja ki?,,"Tisztelt Érdeklődő!Az önkormányzati lakásokat a lakástörvény értelmében rendeleti úton adják bérbe, melynek feltételeit tartalmazza a bérleti szerződés is a felek között. Tekintettel arra, hogy a lakástörvény ilyen kérdésben nem ad iránymutatást, érdemes áttekinteni a szerződés rendelkezéseit és azok alapján megpróbálni megszüntetni a bérleti jogviszonyt. Lehetőség van továbbá a lakásbérleti viszony bíróság általi megszüntetésére is, valamint az Ön oldaláról felmerült kárt a későbbiekben polgári peres úton követelheti a másik féltől.Üdvözlettel:a PROKATOR-NET jogi csapatadr. Pozderka Gábor ügyvédwww.pozderka.huTájékoztatjuk, hogy a honlapon elérhető tartalmak és információk nem minősülnek sem jogi, sem egyéb tanácsadásnak, sem ajánlattételnek, sem pedig ajánlattételre való felhívásnak. A tájékoztatást a rendelkezésre álló információk alapján adtuk, azért felelősséget sem a szolgáltató, de a partner válaszadó nem vállal."
Együttélés megyszűnésekor mi illeti meg a másik felet?,"66 éves nő vagyok 13 évig éltem együtt az 53 éves párommal aki elhagyott! Az én házamban éltünk,mezőgazdasági tevékenységből (burgonya termelésből).Ebből van közös vagyonunk,mezőgazdasági gépek,mi az ami megilleti őt?Persze mindent vinni szeretne,és fenyegetőzik, milyen járható jogi út van ilyen esetben?Kérem mielöbbi válaszuk!Előre is köszönöm!","Tisztelt Érdeklődő!Amennyiben nem házasságban éltek, úgy vagyonjogi ügyeikre a polgári jog közös tulajdonra vonatkozó szabályai vonatkoznak. Amennyiben a ház már korábban megvolt, úgy az a tulajdonost illeti, az együttélés során szerzett vagyontárgyakat azonban egyenlő arányban kell megosztani a felek között.Üdvözlettel:Üdvözlettel:a PROKATOR-NET jogi csapatadr. Pozderka Gábor ügyvédwww.pozderka.huTájékoztatjuk, hogy a honlapon elérhető tartalmak és információk nem minősülnek sem jogi, sem egyéb tanácsadásnak, sem ajánlattételnek, sem pedig ajánlattételre való felhívásnak. A tájékoztatást a rendelkezésre álló információk alapján adtuk, azért felelősséget sem a szolgáltató, de a partner válaszadó nem vállal."
"Webáruház, adózási kötelezettség?","Szeretnék elindítani egy webáruházat. Külföldről rendelt dolgokat szeretnék eladni, némi haszonnal. A kérdésem az lenne, hogy ez milyen jogi kötelezetséggel jár? Mit kell hozzá kiváltanom, számla adása miképp működik, stb.. Teljesen zöldfülű vagyok ilyen téren!","Tisztelt Érdeklődő!A webáruház létesítése önmagában nem engedélyköteles tevékenység, azonban tekintettel arra, hogy bizonyos kereskedelmi tevékenységek végzése bejelentésköteles tevékenységnek minősül, adott esetben a létesítés érdekében az illetékes önkormányzathoz kell fordulnia. A kereskedelmi tevékenység végzéséhez számlaképesnek kell lennie, ennek érdekében regisztráltatnia kell magát az adóhatóságoknál. További kérdéseket vet fel az áruk kiindulási pontja: amennyiben EU-n belül készült árukat szeretne értékesíteni, az nem vet el különösebb problémát, azonban az Unió területén kívülről érkező árukra kiterjednek a vámszabályok, melyek egyéb adózási kötelezettséggel járnak. Mielőtt megkezdené az értékesítést érdemes adójogi szakemberrel konzultálnia ez ügyben.Üdvözlettel:Üdvözlettel:a PROKATOR-NET jogi csapatadr. Pozderka Gábor ügyvédwww.pozderka.huTájékoztatjuk, hogy a honlapon elérhető tartalmak és információk nem minősülnek sem jogi, sem egyéb tanácsadásnak, sem ajánlattételnek, sem pedig ajánlattételre való felhívásnak. A tájékoztatást a rendelkezésre álló információk alapján adtuk, azért felelősséget sem a szolgáltató, de a partner válaszadó nem vállal."
Internetes csalás.,"Az interneten egy külföldi facebookos oldal áldozata lettem! Azt ajánlotta, hogy fizetek neki X összeget, cserébe előre lebeszélt, úgymond bunda tippet ad. Fizettem neki, de a tipp vesztett. Lehet tenni kártérítés érdekében valamit?","Tisztelt Érdeklődő!A polgárjogi szabályok szerint sajnos a játékból vagy fogadásból eredő követelések bírósági úton nem érvényesíthetők. Tekintettel továbbá a másik fél külföldi mivoltára, az érvényesítés egyéb esetben is nehézkes, továbbá meglehetősen költséges lenne.Üdvözlettel:Üdvözlettel:a PROKATOR-NET jogi csapatadr. Pozderka Gábor ügyvédwww.pozderka.huTájékoztatjuk, hogy a honlapon elérhető tartalmak és információk nem minősülnek sem jogi, sem egyéb tanácsadásnak, sem ajánlattételnek, sem pedig ajánlattételre való felhívásnak. A tájékoztatást a rendelkezésre álló információk alapján adtuk, azért felelősséget sem a szolgáltató, de a partner válaszadó nem vállal."
Szabadság kifizetés.,"A következőt szeretném meg érdeklődni.Ez év október 14.-én szűnt meg a munka viszonyom a cégemnél,mivel felmondtak.Az évi szabadságomból 24 napot fizettek ki.48 éves vagyok,és erre az évre 30 nap járna.Szeretném megtudni,hogy arányosan fizették-e ki,vagy még járna szabadság kiváltás erre az évre?Tisztelettel Köszönöm válaszát!","Tisztelt Érdeklődő!A munkajogszabályok szerint a munkaviszony év közbeni megszűnése esetén a szabadság időarányos részét kell megváltania a munkáltatónak. Tekintettel arra, hogy a munkaviszony a 10. hónap közepén szűnt meg, a 12 hónap alapulvételével a 30 nap szabadságból 24 nap megváltása megfelel a törvényi előírásoknak.Üdvözlettel:Üdvözlettel:a PROKATOR-NET jogi csapatadr. Pozderka Gábor ügyvédwww.pozderka.huTájékoztatjuk, hogy a honlapon elérhető tartalmak és információk nem minősülnek sem jogi, sem egyéb tanácsadásnak, sem ajánlattételnek, sem pedig ajánlattételre való felhívásnak. A tájékoztatást a rendelkezésre álló információk alapján adtuk, azért felelősséget sem a szolgáltató, de a partner válaszadó nem vállal."
első lakás vásárlása - öröklés,"Tisztelt Ügyvédek!A problémám a következő lenne: A testvéremmel vásárolunk közösen egy házat 1/2-1/2 arányban. Ez lenne az első lakásvásárlása mindkettőnknek. Tavaly viszont édesapánk meghalt, és megörököltük a részét a családi házból (vagyis 1/4-1/4 részt). Azt hallottam, hogy első lakás vásárlásánál nem kell fizetni illetéket az államnak, viszont nem tudom, hogy az örökölt részt az állam minek számolja, illetve, hogy ilyen esetben kell-e egyáltalán fizetnünk, és ha igen hány százalékot!Előre is nagyon köszönöm válaszukat!","Tisztelt Érdeklődő!
Az első lakástulajdon szerzésével kapcsolatos illetékkedveményre az alábbi jogszabályi rendelkezések vonatkoznak:
Üdvözlettel:
a PROKATOR-NET jogi csapata
dr. Pozderka Gábor ügyvéd
www.pozderka.hu
Tájékoztatjuk, hogy a honlapon elérhető tartalmak és információk nem minősülnek sem jogi, sem egyéb tanácsadásnak, sem ajánlattételnek, sem pedig ajánlattételre való felhívásnak. A tájékoztatást a rendelkezésre álló információk alapján adtuk, azért felelősséget sem a szolgáltató, de a partner válaszadó nem vállal."
Kell adóznom ezután a jövedelem után?,"Tisztelt ügyvédek!Időközönként némi plusz keresetre tudok szert tenni az interneten, de nagyon alacsony összegről van szó, havonta körülbelül 1000-2000 forintról.  Kell-e ezután a jövedelem után adóznom?Válaszukat előre is köszönöm!","Tisztelt Érdeklődő!Igen, ezen összes után is kell szja-t fizetni, és az adóbevallásában fel kell tüntetni.Üdvözlettel:a PROKATOR-NET jogi csapatadr. Pozderka Gábor ügyvédwww.pozderka.huTájékoztatjuk, hogy a honlapon elérhető tartalmak és információk nem minősülnek sem jogi, sem egyéb tanácsadásnak, sem ajánlattételnek, sem pedig ajánlattételre való felhívásnak. A tájékoztatást a rendelkezésre álló információk alapján adtuk, azért felelősséget sem a szolgáltató, de a partner válaszadó nem vállal."
válóperrel kapcsolatos kérdések,"Üdvözlöm.                                                                                                                                                                                                                        Az lenne a kérdésem,hogy 2000-ben nősültem,és 2012 októberéig éltem együtt a feleségemmel. Ez idő allat igényeltünk többféle hitelt(hitelkártya,személyikölcsön,lakáshitel).Van olyan hitel ami csak az én nevemre szól,és van olyan ami közös.A kérdésem az,hogy a váláskor hogyan osztodnak ezek a hitelek? Ami közösnéven van csak az osztódik,vagy az is ami csak az én nevemen van? Még egy kérdés. Hogyan tudnám elindítani a válást ugy,hogy én budapesten lakom, a feleségem pedig nyíregyházán.                Köszönettel és Tisztelettel:Pénzes Norbert","Tisztelt Érdeklődő!A hitelek megosztása sok mindentől függ, illetve a bontóperben többek között ezeket fogja a bíróság mérlegelni: mire irányult a hitel, milyen feltételekkel köttetett, a másik házastárs kezes-e, a hitelszerződések milyen rendelkezéseket tartalmaznak, hogyan lehet hasonló mértékű kötelezettségek vállalásával lezárni az eljárást a felek között. Továbbá a felek maguk is megegyezhetnek ilyen ügyekben, azonban feltehetőleg a hitelintézet hozzájárulását is ki kell kérni az átvállalások esetén. A válóperben a házastársak utolsó közös lakóhelye szerinti bíróság jár el, így oda kell beadni a keresetlevelet.Üdvözlettel:Üdvözlettel:a PROKATOR-NET jogi csapatadr. Pozderka Gábor ügyvédwww.pozderka.huTájékoztatjuk, hogy a honlapon elérhető tartalmak és információk nem minősülnek sem jogi, sem egyéb tanácsadásnak, sem ajánlattételnek, sem pedig ajánlattételre való felhívásnak. A tájékoztatást a rendelkezésre álló információk alapján adtuk, azért felelősséget sem a szolgáltató, de a partner válaszadó nem vállal."
kérem segítségüket,"Gyermekem vérszerinti ""apja"" már több mint 4 éve nem fizet tartásdíjat. nemrég megállapították a PKKB-n , hogy havonta 20ft-ot köteles fizetni és azon felül 10ft-ot törleszteni a többszázezres tartozásából. ennek ő a mai napig nem tett eleget, végrehajtó elé került az ügy(bíróság által kirendelt). először kaptam egy levelet, hogy letiltották a fizetését és felszólították a munkáltatóját, hogy a vérszerinti béréből vonja le a tarozásokat. még mindig nem történt semmi egészen a tegnapi napig (2013. 11. 20.), mert kaptam egy szép levelet a végrehajtótól, amiben szó szerint ez állt: értesítem végrehajtást kérőt, hogy adós munkabérére vezetett végrehajtás nem járt eredménnyel. vezető pénzintézetek tájeékoztatása szerint adós lefoglalható bankszámlaszámmal nem rendelkezik. közigazgatási és elektronikus közszolgáltatások központi hivatal adatközlése szerint lefoglalható gépjárműve nincs. országos földhivatali megkeresésem is eredménytelen maradt. mivel helyszíni eljárásom alkamával sem tudtam adós ingó vagyonát lefoglalni, ezért megállapítom, hogy a követelés jelenleg behajthatatlan az eljárás szünetel.tanácsukat szeretném kérni, hogy mitévő legyek, gyermekem egyedül nevelem, aki tartósan beteg. köszönettel","Tisztelt Érdeklődő!Lehetőség van kérni a gyermektartásdíj megelőlegezését az illetékes Gyámhivatalnál az alábbi feltételekkel:A gyermektartásdíj megelőlegezés iránti eljárás a tartásdíjra jogosult gyermek szülőjének vagy más törvényes képviselőjének kérelmére indul a mellékelt nyilatkozat kitöltésével.A kérelemben meg kell jelölni azokat az okokat és tényeket, amelyek a kérelmet megalapozzák:- a tartásdíjat a bíróság jogerősen megállapította,- a fizetésre kötelezett fizetési kötelezettségének minimum 6 hónapon keresztül nem tett eleget -megjelölve azt az időpontot, mikor fizetési kötelezettségét utoljára teljesítette-,- jövedelmi viszonyai nem olyan magasak, hogy az öregségi nyugdíj legkisebb összegének kétszeresét meghaladják és a gyermekei tartását biztosítani tudná tartásdíj nélkül.Nincs helye gyermektartásdíj megelőlegezésének, ha a kötelezett:a) lakóhelye olyan államban van, ahol a tartásdíj nemzetközi szerződés vagy viszonosság alapján nem érvényesíthető, vagyb) külföldi tartózkodási helye ismeretlen, vagyc) a jogosulttal közös háztartásban él.Nincs helye továbbá a gyermektartásdíj megelőlegezéséneka) részösszegű megfizetés vagy részösszegű behajthatóság esetén, ha ennek mértéke a bíróság által megállapított gyermektartásdíj alapösszegének 50 %-át meghaladja, vagyb) lejárt gyermektartásdíj esetén.Üdvözlettel:a PROKATOR-NET jogi csapatadr. Pozderka Gábor ügyvédwww.pozderka.huTájékoztatjuk, hogy a honlapon elérhető tartalmak és információk nem minősülnek sem jogi, sem egyéb tanácsadásnak, sem ajánlattételnek, sem pedig ajánlattételre való felhívásnak. A tájékoztatást a rendelkezésre álló információk alapján adtuk, azért felelősséget sem a szolgáltató, de a partner válaszadó nem vállal."
